Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Francisco Repair,sub zero service san francisco ca,Exact,42.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Francisco Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero ice maker emergency repair in sunnyvale,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero ice maker not cooling repair sunnyvale,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero ice maker not cooling repair sunnyvale,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo Sunnyvale Repair,sunnyvale sub zero ice maker not cooling repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo Sunnyvale Repair,sunnyvale sub zero ice maker not cooling repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero service san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero service san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero service san mateo ca,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero service san mateo ca,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator service san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator service san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator service,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator service,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator service in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator service in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair service san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair service san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator repair service,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator repair service,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair service in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator repair service in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator technician san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator technician san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator technician,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator technician,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator technician in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator technician in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator same day repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator same day repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator same day repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator same day repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator same day repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator same day repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator emergency repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator emergency repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator emergency repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator emergency repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator emergency repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator emergency repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not cooling repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not cooling repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not cooling repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not cooling repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not cooling repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not cooling repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not freezing repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not freezing repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not freezing repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not freezing repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not freezing repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not freezing repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not working repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not working repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not working repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator not working repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not working repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator not working repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator leaking repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator leaking repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator leaking repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero refrigerator leaking repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator leaking repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero refrigerator leaking repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge service san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge service san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge service,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge service,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge service in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge service in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair service san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair service san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge repair service,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge repair service,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair service in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge repair service in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge technician san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge technician san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge technician,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge technician,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge technician in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge technician in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge same day repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge same day repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge same day repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge same day repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge same day repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge same day repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge emergency repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge emergency repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge emergency repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge emergency repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge emergency repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge emergency repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not cooling repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not cooling repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge not cooling repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge not cooling repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not cooling repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not cooling repair in san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not freezing repair san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not freezing repair san mateo,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge not freezing repair,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,san mateo sub zero fridge not freezing repair,Phrase,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026,Geo San Mateo Repair,sub zero fridge not freezing repair in san mateo,Exact,41.00,https://appliance-pros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo San Mateo Repair | Exact
