Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Core,Leaking Water Repair,Responsive search ad,rebuild_v1_primary,Sub-Zero Water Leak Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,water-leak,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Leaking Water Repair,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Water Leak Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,water-leak,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Leaking Water Repair,Responsive search ad,rebuild_v1_price_test,Sub-Zero Water Leak Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,water-leak,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Door Gasket Repair,Responsive search ad,rebuild_v1_primary,Sub-Zero Door Seal Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,door-seal,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Door Gasket Repair,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Door Seal Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,door-seal,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Door Gasket Repair,Responsive search ad,rebuild_v1_price_test,Sub-Zero Door Seal Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,door-seal,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Door Ajar Beeping,Responsive search ad,rebuild_v1_primary,Sub-Zero Door Issue Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,door-beeping,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Door Ajar Beeping,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Door Issue Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,door-beeping,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Door Ajar Beeping,Responsive search ad,rebuild_v1_price_test,Sub-Zero Door Issue Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,door-beeping,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Temperature Control,Responsive search ad,rebuild_v1_primary,Sub-Zero Temp Control Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,temp-control,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Temperature Control,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Temp Control Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,temp-control,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Temperature Control,Responsive search ad,rebuild_v1_price_test,Sub-Zero Temp Control Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,temp-control,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Noise And Fan Repair,Responsive search ad,rebuild_v1_primary,Sub-Zero Noise Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,noise-fan,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Noise And Fan Repair,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Noise Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,noise-fan,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Noise And Fan Repair,Responsive search ad,rebuild_v1_price_test,Sub-Zero Noise Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,noise-fan,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Emergency Same Day,Responsive search ad,rebuild_v1_primary,Same-Day Sub-Zero Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,same-day,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Emergency Same Day,Responsive search ad,rebuild_v1_urgency_test,Same-Day Sub-Zero Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,same-day,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Emergency Same Day,Responsive search ad,rebuild_v1_price_test,Same-Day Sub-Zero Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,same-day,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Technician Request,Responsive search ad,rebuild_v1_primary,Sub-Zero Technician,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Technician Request,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Technician,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Technician Request,Responsive search ad,rebuild_v1_price_test,Sub-Zero Technician,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,technician,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Appliance Repair Service,Responsive search ad,rebuild_v1_primary,Sub-Zero Appliance Repair,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,appliance-repr,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Appliance Repair Service,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Appliance Repair,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,appliance-repr,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Appliance Repair Service,Responsive search ad,rebuild_v1_price_test,Sub-Zero Appliance Repair,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,appliance-repr,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Refrigerator Service,Responsive search ad,rebuild_v1_primary,Sub-Zero Fridge Service,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,fridge-service,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Refrigerator Service,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Fridge Service,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,fridge-service,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Refrigerator Service,Responsive search ad,rebuild_v1_price_test,Sub-Zero Fridge Service,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,fridge-service,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Freezer Service,Responsive search ad,rebuild_v1_primary,Sub-Zero Freezer Service,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,freezer-serv,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
SZ_Search_BayArea_Core,Freezer Service,Responsive search ad,rebuild_v1_urgency_test,Sub-Zero Freezer Service,,Need Help Today? Book Now,,Technician Arrives Same Day,,Emergency Slots Open Now,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Need fast help? Request same-day Sub-Zero service and get a confirmed arrival window.,,"Local tech visits fast, diagnoses quickly, and starts repair after your approval.",,"We handle urgent cooling, ice maker, leak, and freezer issues across Bay Area.",,Book online in 60 seconds or call now to secure the next open slot.,,sub-zero,freezer-serv,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Urgency angle RSA test
SZ_Search_BayArea_Core,Freezer Service,Responsive search ad,rebuild_v1_price_test,Sub-Zero Freezer Service,,"Upfront Pricing, No Surprises",,Diagnosis Before Any Repair,,Approve Repair Before Work,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,"Transparent process: diagnosis first, clear quote second, repair only with approval.",,No hidden charges. You get upfront pricing and warranty on completed repair work.,,Compare options after diagnosis and choose what fits your budget and urgency.,,Schedule Sub-Zero service today and get a clear quote before any repair begins.,,sub-zero,freezer-serv,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Price clarity RSA test
SZ_Search_BayArea_Core,Repair Cost Quote,Responsive search ad,rebuild_v1_primary,Sub-Zero Repair Estimate,,Sub-Zero Service You Trust,,Experienced Fridge Specialists,,Reliable Local Repair Team,,Same-Day Slots Available,,Book Service In 60 Seconds,,Local Sub-Zero Technicians,,Clear Quote After Diagnosis,,Warranty On Completed Repair,,Bay Area Home Visits,,Call Or Book Online,,We Repair Sub-Zero Models,,Trusted Appliance Pros Team,,No Repair Without Approval,,Fast In-Home Diagnostics,,Book Sub-Zero service in under a minute and choose a convenient Bay Area arrival window.,,"Our technician diagnoses first, explains options clearly, and repairs only with approval.",,"Get reliable in-home repair for cooling, ice, leak, and door issues across Bay Area.",,Call now or book online for same-day or next-day Sub-Zero service.,,sub-zero,repair-quote,https://appliancepros.netlify.app/subzero/,,,,,Enabled,Enabled,Enabled,,,Primary trust-focused RSA
