Campaign,Ad Group,Keyword,Criterion Type,Type,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,not making ice,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,fridge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,not making ice,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,leaking,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,not cooling,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,not freezing,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,not working,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,door,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,gasket,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,seal,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,hinge,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,handle,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,refrigerator,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,freezer,Broad,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,ice maker,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,wine cooler,Phrase,Ad group negative,Intent/appliance separation
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,door,Broad,Ad group negative,Intent/appliance separation
