Campaign,Keyword,Criterion Type,Type,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,is a sub zero fridge worth it,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,is sub zero fridge worth it,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,is sub zero refrigerator worth it,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,it 36ci,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,it 36ci rh,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,it 36ciid rh,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,jersey,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,job,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,jobs,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,joke fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,juice cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,junk fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,junkyard fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,keg cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,kenmore,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,kettle repair,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,kids fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,kitchenaid,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,kitchenaid sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,ky,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lab cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lab refrigerator,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lake,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,landfill fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,large sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lawsuit,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lead time for sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,learn fridge repair,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lease fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,led fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,led light,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lg,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lg filter,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lg smart fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,license,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lifespan,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,light bulb,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,light bulb for sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,liquid nitrogen,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,list,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,llc,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,location,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,locked,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,login,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,long term fridge rental,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,loose handle on sub zero custom panel,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,louisville,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,low cost,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lowes,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lunch box cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,lunch cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,luxury fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,made,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,magnetic board,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,make,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,manual,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,manuals,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,manufacturer,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,marketing fridge magnet,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,marketplace,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,marketplace fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,massachusetts,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,maytag,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,meat cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,medical fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,medidas refrigerador sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,meme fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,message,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,metal scrap fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,miami,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,microsoft fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,microwave,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,microwave repair,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,miele,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,miele sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,military fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,milk cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,milwaukee,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mini bar,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mini fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mini magnet,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mini sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mini sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,miniature fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mixer,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mode,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,model fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,monogram,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,monogram 42 inch refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,monogram 48 inch refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,monogram refrigerator 36 inch,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,morgue refrigerator,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,mortuary fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,motel cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,motel fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,moving,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,moving a sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,moving sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,music fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,navy fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,nearest shop,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,new,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,new freezer,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,new refrigerator,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,new sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,next day delivery fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,nintendo fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,novelty magnet,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,nurse fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,ny,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,nyc,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,offers,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,office cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,office fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,office fridge rental,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,official,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,official service,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,oilfield,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,oklahoma,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,old fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,online chat,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,online course,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,order,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,outlet,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,oven repair,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,owner manual,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,owns,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,package,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,painted fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,panel ready refrigerator sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,panel ready sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,part,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,parts,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,parts fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,parts store,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pastry fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,patient fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pdf,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pdf manual,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pdf repair guide,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,personalized magnet,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pet refrigerator,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pharmaceutical fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pharmacy fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,phoenix sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,phone,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,phone number,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,photo magnet,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,picnic basket cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,picnic cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pink fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,plan,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,plans,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,plastic fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,playstation fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,portable fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,portable ice chest,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,poultry fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,prank fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pre owned sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,precio refrigerador sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,preventive maintenance,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price list,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price of sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price of sub zero refrigerator freezer,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price sub zero 48 inch refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,price sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,prices,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,prices on sub zero refrigerators,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,printed wrap fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pro3650g rh,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pro48 sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pro4850,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pro4850g,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pro4850g sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,processor,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,promo,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,promo code,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,promotional cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,promotions,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,provider,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,ps5 fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pub fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,pure air sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,que hacer cuando el refrigerador no enfria por dentro,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rainbow fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rating,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,raton,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rebate,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rebates,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recall,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recharge sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recycle,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recycle center fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recycle fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,recycling center,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,red fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,reddit,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,reefer container,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,reefer truck,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refri sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerador marca sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerador sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerador sub zero precio,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerador wolf,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigeradores sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerated counter,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerated van,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator diagram,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator drawers sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator schematic,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator training,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refrigerator wrap,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refund fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refurbished,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refurbished sub zero,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refurbished sub zero fridge,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,refurbished sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,register,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,registration,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,relay,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,reliable,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,remote,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,removal,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,removing sub zero refrigerator,Exact,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent bar fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent beer cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent commercial fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent display fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent freezer,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent ice machine,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rent wine cooler,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rental,Broad,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,rental fridge,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair class,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair course,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair kit,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair manual download,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair school,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair training,Phrase,Campaign negative,Expanded negative control
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,repair yourself,Phrase,Campaign negative,Expanded negative control
