Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Francisco Repair,sub zero service san francisco ca,Exact,42.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo San Francisco Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator repair service,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator repair service in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator repair service in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator technician redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator technician redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator technician,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator technician,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator technician in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator technician in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator same day repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator same day repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator same day repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator same day repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator same day repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator same day repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator emergency repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator emergency repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator emergency repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator emergency repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator emergency repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator emergency repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not cooling repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not cooling repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not cooling repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not cooling repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not cooling repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not cooling repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not freezing repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not freezing repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not freezing repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not freezing repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not freezing repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not freezing repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not working repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not working repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not working repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator not working repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not working repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator not working repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator leaking repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator leaking repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator leaking repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero refrigerator leaking repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator leaking repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero refrigerator leaking repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge service redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge service redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge service,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge service,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge service in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge service in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair service redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair service redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge repair service,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge repair service,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair service in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge repair service in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge technician redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge technician redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge technician,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge technician,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge technician in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge technician in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge same day repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge same day repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge same day repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge same day repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge same day repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge same day repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge emergency repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge emergency repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge emergency repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge emergency repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge emergency repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge emergency repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not cooling repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not cooling repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not cooling repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not cooling repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not cooling repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not cooling repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not freezing repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not freezing repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not freezing repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not freezing repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not freezing repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not freezing repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not working repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not working repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not working repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge not working repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not working repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge not working repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge leaking repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge leaking repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge leaking repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero fridge leaking repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge leaking repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero fridge leaking repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer repair redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer repair redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero freezer repair,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero freezer repair,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer repair in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer repair in redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer service redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer service redwood city,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero freezer service,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,redwood city sub zero freezer service,Phrase,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Phrase
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Redwood City Repair,sub zero freezer service in redwood city,Exact,41.00,https://my-appliance-repair.pro/subzero/,Enabled,Enabled,Enabled,Geo Redwood City Repair | Exact
